15	0.9982	N/A	0.0000	0.9394	0.8182	0.8195	0.9429	0.9311	0.9144	0.9566	0.9733	0.0000	
16	0.9988	N/A	0.9634	0.9359	0.8875	0.8625	0.8872	0.9488	0.9417	0.8904	1.0000	0.9597	
15	0	0.0000	0.6739	0.8720	0.8617	0.9192	0.9229	0.6692	0.6945	0.4136	0.0000	
16	0	0.9240	0.8639	0.8738	0.8415	0.8973	0.9380	0.8500	0.8564	0.1825	0.2751	
