1	0.9992	N/A	0.8310	0.7308	0.9029	0.9291	0.8302	0.8147	0.8438	0.8438	0.7945	0.8388	
2	0.9992	N/A	1.0000	1.0000	0.9508	0.9423	0.9797	0.9463	0.9201	0.9147	0.9024	0.7860	
1	0	0.8489	0.8143	0.8815	0.7868	0.8365	0.8486	0.8516	0.8589	0.7971	0.7988	
2	0	0.6111	0.3750	0.8593	0.8750	0.8760	0.9238	0.7437	0.8544	0.6740	0.6912	
