13	0.9992	N/A	0.8966	0.8596	0.9396	0.9845	0.8780	0.8990	0.8815	0.8578	0.6418	0.6847	
14	0.9988	N/A	0.9762	1.0000	0.9908	0.9928	0.9055	0.8203	0.9113	0.9045	0.8053	0.5779	
13	0	0.8595	0.8033	0.8362	0.8190	0.8881	0.8670	0.8549	0.8494	0.7192	0.7553	
14	0	0.7961	0.6597	0.5775	0.7851	0.8552	0.8749	0.8068	0.7961	0.7866	0.4439	
